run_id,item_id,type,intended_reading,source,doc_id,arm,gt_value,text_sent,clip,tts_cached,snr_db,scorer,pass_1,transcript_1,pass_2,transcript_2,matched_pass,recovered,asr_cached,error
20260906T131218Z,rupee_amount_03,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-002,samjha,80000,आपके खाते में अस्सी हज़ार रुपए जमा किए जाएँगे।,evals/results/clips/samjha/eed1958aae61.tel.wav,True,,deepgram,default,आपके खाते में अस्सी हज़ार रुपए जमा किए जाएंगे.,,,default,True,True,
20260906T131218Z,rupee_amount_04,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-002,baseline,92184,"कुल चुकाने योग्य रकम ₹92,184 बनती है।",evals/results/clips/baseline/f824eb87c46f.tel.wav,True,,deepgram,default,कुल चुकाने योग्य रकम बानवे हज़ार एक सौ चौरासी रुपए बनती है.,,,default,True,True,
20260906T131218Z,rupee_amount_04,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-002,samjha,92184,कुल चुकाने योग्य रकम बानवे हज़ार एक सौ चौरासी रुपए बनती है।,evals/results/clips/samjha/8edd20737ac3.tel.wav,True,,deepgram,default,खुल चुकाने योग्य रकम बानवे हज़ार एक सौ चौरासी रुपए बनती है.,,,default,True,True,
20260906T131218Z,percentage_apr_03,percentage_apr,cardinal,apr_pct,SAMJHA-2026-002,baseline,16.06,इस ऋण पर ब्याज दर 16.06% रहेगी।,evals/results/clips/baseline/241d675a321c.tel.wav,True,,deepgram,default,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छह प्रतिशत रहेगी.,,,default,True,True,
20260906T131218Z,percentage_apr_03,percentage_apr,cardinal,apr_pct,SAMJHA-2026-002,samjha,16.06,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छः प्रतिशत रहेगी।,evals/results/clips/samjha/b5a48fa8eac2.tel.wav,True,,deepgram,default,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छह प्रतिशत रहेगी.,,,default,True,True,
20260906T131218Z,percentage_apr_04,percentage_apr,cardinal,interest.pct,SAMJHA-2026-002,baseline,14,कुल वार्षिक लागत दर 14% है।,evals/results/clips/baseline/8654b30a438f.tel.wav,True,,deepgram,default,कुल वार्षिक लागत दर चौदह प्रतिशत है.,,,default,True,True,
20260906T131218Z,percentage_apr_04,percentage_apr,cardinal,interest.pct,SAMJHA-2026-002,samjha,14,कुल वार्षिक लागत दर चौदह प्रतिशत है।,evals/results/clips/samjha/c183d984daa4.tel.wav,True,,deepgram,default,कुल वार्षिक लागत दर चौदह प्रतिशत है.,,,default,True,True,
20260906T131218Z,tenure_months_03,tenure_months,cardinal,loan_term_months,SAMJHA-2026-002,baseline,24,ऋण की मियाद 24 महीने तय की गई है।,evals/results/clips/baseline/7027e6c4672d.tel.wav,True,,deepgram,default,Rin की मियाद चौबीस महीने तय की गई है.,,,default,True,True,
20260906T131218Z,tenure_months_03,tenure_months,cardinal,loan_term_months,SAMJHA-2026-002,samjha,24,"ऋण की मियाद चौबीस महीने, यानी दो साल तय की गई है।",evals/results/clips/samjha/69e62a255657.tel.wav,True,,deepgram,default,Student की मियाद चौबीस महीने यानी दो साल तय की गई है.,,,default,True,True,
20260906T131218Z,tenure_months_04,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-002,baseline,15,आप 15 महीने तक किश्तें भरेंगे।,evals/results/clips/baseline/5d51984be696.tel.wav,True,,deepgram,default,आप पंद्रह महीने तक किश्तें भरेंगे.,,,default,True,True,
20260906T131218Z,tenure_months_04,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-002,samjha,15,आप पंद्रह महीने तक किश्तें भरेंगे।,evals/results/clips/samjha/82b1cb927ad7.tel.wav,True,,deepgram,default,आप पंद्रह महीने तक किश्तें भरेंगे?,,,default,True,True,
20260906T131218Z,emi_amount_03,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-002,baseline,3841,"आपकी ईएमआई ₹3,841 है।",evals/results/clips/baseline/e99066b3d107.tel.wav,True,,deepgram,default,आपकी EMI तीन हज़ार आठ सौ इकतालीस रुपए है.,,,default,True,True,
20260906T131218Z,emi_amount_03,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-002,samjha,3841,आपकी ईएमआई तीन हज़ार आठ सौ इकतालीस रुपए है।,evals/results/clips/samjha/3518f5ae7de8.tel.wav,True,,deepgram,default,आपकी EMI तीन हज़ार आठ सौ इकतालीस रुपए है.,,,default,True,True,
20260906T131218Z,emi_amount_04,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-002,baseline,1600,"प्रति माह ₹1,600 की किश्त कटेगी।",evals/results/clips/baseline/83e155c08bd7.tel.wav,True,,deepgram,default,प्रतिमाह एक हज़ार छह सौ रुपए की किश्त कटेगी.,,,default,True,True,
20260906T131218Z,emi_amount_04,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-002,samjha,1600,प्रति माह एक हज़ार छः सौ रुपए की किश्त कटेगी।,evals/results/clips/samjha/b01d890eb357.tel.wav,True,,deepgram,default,प्रतिमाह एक हज़ार छह सौ रुपए की किश्त कटेगी.,,,default,True,True,
20260906T131218Z,account_identifier_03,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-002,baseline,9157114007,आपका खाता नंबर 9157114007 है।,evals/results/clips/baseline/f331da3c19bc.tel.wav,True,,deepgram,default,आपका खाता number नौ अरब पंद्रह करोड़ इकहत्तर लाख चौदह हज़ार सात है.,,,,False,True,
20260906T131218Z,account_identifier_03,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-002,samjha,9157114007,आपका खाता नंबर नौ एक पाँच सात एक एक चार शून्य शून्य सात है।,evals/results/clips/samjha/5a9131c4e7dd.tel.wav,True,,deepgram,default,आपका खाता number नौ एक पांच सात एक एक चार शून्य शून्य सात है.,,,default,True,True,
20260906T131218Z,account_identifier_04,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-002,baseline,0501004598,भुगतान इसी खाता संख्या 0501004598 में करना है।,evals/results/clips/baseline/6eaf4412c948.tel.wav,True,,deepgram,default,भुगतान इसी खाता संख्या पांच चार दस सौ चार 5 नौ आठ में करना है.,,,,False,True,
20260906T131218Z,account_identifier_04,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-002,samjha,0501004598,भुगतान इसी खाता संख्या शून्य पाँच शून्य एक शून्य शून्य चार पाँच नौ आठ में करना है।,evals/results/clips/samjha/494b83ffbc2d.tel.wav,True,,deepgram,default,भुगतान इसी खाता संख्या शून्य पांच शून्य एक शून्य शून्य चार पांच नौ आठ में करना है.,,,default,True,True,
20260906T131218Z,date_deadline_03,date_deadline,cardinal,first EPI due,SAMJHA-2026-002,baseline,2026-05-01,अगली किश्त 1 मई 2026 को देय है।,evals/results/clips/baseline/27fd8d8dd90a.tel.wav,True,,deepgram,default,अगली किश्त पहली मई दो हज़ार छब्बीस को देय है.,,,default,True,True,
20260906T131218Z,date_deadline_03,date_deadline,cardinal,first EPI due,SAMJHA-2026-002,samjha,2026-05-01,अगली किश्त एक मई दो हज़ार छब्बीस को देय है।,evals/results/clips/samjha/1bc028b31cd3.tel.wav,True,,deepgram,default,अगली किश्त एक मई दो हज़ार छब्बीस को दे है.,,,default,True,True,
20260906T131218Z,date_deadline_04,date_deadline,cardinal,final EPI due,SAMJHA-2026-002,baseline,2028-04-01,ऋण की परिपक्वता तिथि 1 अप्रैल 2028 है।,evals/results/clips/baseline/6e8f65db1333.tel.wav,True,,deepgram,default,रिंकी परिपक्वता तिथि पहली April दो हज़ार अट्ठाइस है.,,,default,True,True,
20260906T131218Z,date_deadline_04,date_deadline,cardinal,final EPI due,SAMJHA-2026-002,samjha,2028-04-01,ऋण की परिपक्वता तिथि एक अप्रैल दो हज़ार अट्ठाईस है।,evals/results/clips/samjha/d253a7e8794e.tel.wav,True,,deepgram,default,Run की परिपक्वता तिथि एक April दो हज़ार अट्ठाइस है.,,,default,True,True,
20260906T131218Z,rupee_amount_05,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-003,baseline,350000,"आपको कुल ₹3,50,000 वापस करने होंगे।",evals/results/clips/baseline/9222aca57fa4.tel.wav,True,,deepgram,default,आपको कुल तीन लाख पचास हज़ार रुपए वापस करने होंगे.,,,default,True,True,
20260906T131218Z,rupee_amount_05,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-003,samjha,350000,आपको कुल तीन लाख पचास हज़ार रुपए वापस करने होंगे।,evals/results/clips/samjha/8429b7e39338.tel.wav,True,,deepgram,default,आपको कुल तीन लाख पचास हज़ार रुपए वापस करने होंगे.,,,default,True,True,
20260906T131218Z,rupee_amount_06,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-003,baseline,475140,"ऋण की राशि ₹4,75,140 तय हुई है।",evals/results/clips/baseline/64643707be8b.tel.wav,True,,deepgram,default,ऋण की राशि चार लाख पचहत्तर हज़ार एक सौ चालीस रुपए तय हुई है.,,,default,True,True,
20260906T131218Z,rupee_amount_06,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-003,samjha,475140,ऋण की राशि चार लाख पचहत्तर हज़ार एक सौ चालीस रुपए तय हुई है।,evals/results/clips/samjha/13b724b3fe9d.tel.wav,True,,deepgram,default,ऋण की राशि चार लाख पचहत्तर हज़ार एक सौ चालीस रुपए तय हुई है.,,,default,True,True,
20260906T131218Z,percentage_apr_05,percentage_apr,cardinal,apr_pct,SAMJHA-2026-003,baseline,13.97,ब्याज की दर 13.97% निर्धारित की गई है।,evals/results/clips/baseline/dc8837367a14.tel.wav,True,,deepgram,default,ब्याज की दर 13. 97 प्रतिशत निर्धारित की गई है.,,,default,True,True,
20260906T131218Z,percentage_apr_05,percentage_apr,cardinal,apr_pct,SAMJHA-2026-003,samjha,13.97,ब्याज की दर तेरह दशमलव नौ सात प्रतिशत निर्धारित की गई है।,evals/results/clips/samjha/27905b3576d2.tel.wav,True,,deepgram,default,ब्याज की दर तेरह दशमलव नौ सात प्रतिशत निर्धारित की गई है.,,,default,True,True,
20260906T131218Z,percentage_apr_06,percentage_apr,cardinal,interest.pct,SAMJHA-2026-003,baseline,12.75,वार्षिक दर 12.75% है और यह स्थिर दर है।,evals/results/clips/baseline/37353cd3e825.tel.wav,True,,deepgram,default,वार्षिक दर बारह दशमलव सात पांच प्रतिशत है और यह स्थिर दर है.,,,default,True,True,
20260906T131218Z,percentage_apr_06,percentage_apr,cardinal,interest.pct,SAMJHA-2026-003,samjha,12.75,वार्षिक दर बारह दशमलव सात पाँच प्रतिशत है और यह स्थिर दर है।,evals/results/clips/samjha/f5ebaaa7dd1c.tel.wav,True,,deepgram,default,वार्षिक दर बारह दशमलव सात पांच प्रतिशत है और यह स्थिर दर है.,,,default,True,True,
20260906T131218Z,tenure_months_05,tenure_months,cardinal,loan_term_months,SAMJHA-2026-003,baseline,60,किश्तों की अवधि 60 महीने है।,evals/results/clips/baseline/fe74f0280947.tel.wav,True,,deepgram,default,किश्तों की अवधि साठ महीने है.,,,default,True,True,
20260906T131218Z,tenure_months_05,tenure_months,cardinal,loan_term_months,SAMJHA-2026-003,samjha,60,"किश्तों की अवधि साठ महीने, यानी पाँच साल है।",evals/results/clips/samjha/5368b3a92db0.tel.wav,True,,deepgram,default,किश्तों की अवधि साठ महीने यानी पांच साल है.,,,default,True,True,
20260906T131218Z,tenure_months_06,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-003,baseline,21,यह ऋण 21 महीने की अवधि का है।,evals/results/clips/baseline/b639ef33226a.tel.wav,True,,deepgram,default,यह ऋण इक्कीस महीने की अवधि का है.,,,default,True,True,
20260906T131218Z,tenure_months_06,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-003,samjha,21,यह ऋण इक्कीस महीने की अवधि का है।,evals/results/clips/samjha/9058f4545920.tel.wav,True,,deepgram,default,यह Reit इक्कीस महीने की अवधि का है.,,,default,True,True,
20260906T131218Z,emi_amount_05,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-003,baseline,7919,"समान मासिक किश्त ₹7,919 तय हुई है।",evals/results/clips/baseline/120d5c8f84e5.tel.wav,True,,deepgram,default,समान मासिक किश्त सात हज़ार नौ सौ उन्नीस रुपए तय हुई है.,,,default,True,True,
20260906T131218Z,emi_amount_05,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-003,samjha,7919,समान मासिक किश्त सात हज़ार नौ सौ उन्नीस रुपए तय हुई है।,evals/results/clips/samjha/41d0ec765ece.tel.wav,True,,deepgram,default,सामान मासिक किश्त सात हज़ार नौ सौ उन्नासी तय हुई है.,,,,False,True,
20260906T131218Z,emi_amount_06,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-003,baseline,5250,"आपकी किश्त की रकम ₹5,250 है।",evals/results/clips/baseline/84e55c0f9e2a.tel.wav,True,,deepgram,default,आपकी किश्त की रकम पांच हज़ार दो सौ पचास रुपए है.,,,default,True,True,
20260906T131218Z,emi_amount_06,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-003,samjha,5250,आपकी किश्त की रकम पाँच हज़ार दो सौ पचास रुपए है।,evals/results/clips/samjha/5bb662d273a6.tel.wav,True,,deepgram,default,आपकी किश्त की रकम पांच हज़ार दो सौ पचास रुपए है.,,,default,True,True,
20260906T131218Z,account_identifier_05,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-003,baseline,0079412356,आपकी लोन आईडी 0079412356 है।,evals/results/clips/baseline/ba80bbd520b5.tel.wav,True,,deepgram,default,आपकी loan ID 0 0 सात नौ चौर बारह तीन 5 6 है.,,,,False,True,
20260906T131218Z,account_identifier_05,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-003,samjha,0079412356,आपकी लोन आईडी शून्य शून्य सात नौ चार एक दो तीन पाँच छः है।,evals/results/clips/samjha/28bb531421eb.tel.wav,True,,deepgram,default,आपकी loan ID शून्य शून्य सात नौ चार एक दो तीन पांच छह.,,,default,True,True,
20260906T131218Z,account_identifier_06,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-003,baseline,6002310045678,संदर्भ संख्या 6002310045678 नोट कर लीजिए।,evals/results/clips/baseline/ec2e10b76d6b.tel.wav,True,,deepgram,default,"संदर्भ संख्या साठ अरब, दो अरब, इकत्तीस करोड़, पैंतालीस हज़ार छह सौ अठहत्तर note कर लीजिए.",,,,False,True,
20260906T131218Z,account_identifier_06,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-003,samjha,6002310045678,संदर्भ संख्या छः शून्य शून्य दो तीन एक शून्य शून्य चार पाँच छः सात आठ नोट कर लीजिए।,evals/results/clips/samjha/97f157ff1bfb.tel.wav,True,,deepgram,default,संदर्भ संख्या छह शून्य शून्य दो तीन एक शून्य शून्य चार पांच छह सात आठ note कर लीजिए.,,,default,True,True,
20260906T131218Z,date_deadline_05,date_deadline,cardinal,first EPI due,SAMJHA-2026-003,baseline,2026-02-20,समझौते की तारीख़ 20 फ़रवरी 2026 है।,evals/results/clips/baseline/e1975b086db8.tel.wav,True,,deepgram,default,समझौते की तारीख़ बीस फरवरी दो हज़ार छब्बीस है.,,,default,True,True,
20260906T131218Z,date_deadline_05,date_deadline,cardinal,first EPI due,SAMJHA-2026-003,samjha,2026-02-20,समझौते की तारीख़ बीस फ़रवरी दो हज़ार छब्बीस है।,evals/results/clips/samjha/707726de1b86.tel.wav,True,,deepgram,default,समझौते की तारीख़ बीस फरवरी दो हज़ार छब्बीस है.,,,default,True,True,
20260906T131218Z,date_deadline_06,date_deadline,cardinal,final EPI due,SAMJHA-2026-003,baseline,2031-01-20,आपकी आख़िरी किश्त 20 जनवरी 2031 को होगी।,evals/results/clips/baseline/8b528569c4f7.tel.wav,True,,deepgram,default,आपकी आखिरी किश्त बीस जनवरी दो हज़ार इकत्तीस को होगी.,,,default,True,True,
20260906T131218Z,date_deadline_06,date_deadline,cardinal,final EPI due,SAMJHA-2026-003,samjha,2031-01-20,आपकी आख़िरी किश्त बीस जनवरी दो हज़ार इकतीस को होगी।,evals/results/clips/samjha/e132a3ff2309.tel.wav,True,,deepgram,default,आपकी आख़िरी किश्त बीस जनवरी दो हज़ार इकत्तीस को होगी.,,,default,True,True,
20260906T131218Z,rupee_amount_07,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-004,baseline,45000,"आपके नाम पर ₹45,000 की राशि स्वीकृत हुई है।",evals/results/clips/baseline/eef9ad81a397.tel.wav,True,,deepgram,default,आपके नाम पर पैंतालीस हज़ार रुपए की राशि स्वीकृत हुई है.,,,default,True,True,
20260906T131218Z,rupee_amount_07,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-004,samjha,45000,आपके नाम पर पैंतालीस हज़ार रुपए की राशि स्वीकृत हुई है।,evals/results/clips/samjha/aebf566f6d9c.tel.wav,True,,deepgram,default,आपके नाम पर पैंतालीस हज़ार रुपए की राशि स्वीकृत हुई है.,,,default,True,True,
20260906T131218Z,rupee_amount_08,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-004,baseline,53442,"आपके लोन की कुल स्वीकृत राशि ₹53,442 है।",evals/results/clips/baseline/ea046c65518a.tel.wav,True,,deepgram,default,आपके loan की कुल स्वीकृत राशि तिरपन हज़ार चार सौ बयालीस रुपए है.,,,default,True,True,
20260906T131218Z,rupee_amount_08,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-004,samjha,53442,आपके लोन की कुल स्वीकृत राशि तिरेपन हज़ार चार सौ बयालीस रुपए है।,evals/results/clips/samjha/b5536cd4c470.tel.wav,True,,deepgram,default,आपके loan की कुल स्वीकृत राशि तिरपन हज़ार चार सौ बयालीस रुपए है.,,,default,True,True,
20260906T131218Z,percentage_apr_07,percentage_apr,cardinal,apr_pct,SAMJHA-2026-004,baseline,25.27,ब्याज दर 25.27% प्रति वर्ष है।,evals/results/clips/baseline/a8b11b696921.tel.wav,True,,deepgram,default,ब्याज दर पच्चीस दशमलव दो सात प्रतिशत प्रति वर्ष है.,,,default,True,True,
20260906T131218Z,percentage_apr_07,percentage_apr,cardinal,apr_pct,SAMJHA-2026-004,samjha,25.27,ब्याज दर पच्चीस दशमलव दो सात प्रतिशत प्रति वर्ष है।,evals/results/clips/samjha/900b3128e9bd.tel.wav,True,,deepgram,default,ब्याज दर पच्चीस दशमलव दो सात प्रतिशत प्रतिवर्ष है.,,,default,True,True,
