run_id,item_id,type,intended_reading,source,doc_id,arm,gt_value,text_sent,clip,tts_cached,snr_db,scorer,pass_1,transcript_1,pass_2,transcript_2,matched_pass,recovered,asr_cached,error
20260906T133206Z,emi_amount_01,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-001,samjha,4550,आपकी हर महीने की किश्त चार हज़ार पाँच सौ पचास रुपए होगी।,evals/results/clips/samjha/0f0ff9486b43.tel.wav,True,,sarvam,transcribe,"आपकी हर महीने की किस्त 4,550 रुपये होगी।",verbatim,आपकी हर महीने की किस्त चार हज़ार पाँच सौ पचास रुपये होगी,transcribe,True,True,
20260906T133206Z,emi_amount_01,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-001,samjha,4550,आपकी हर महीने की किश्त चार हज़ार पाँच सौ पचास रुपए होगी।,evals/results/clips/samjha/0f0ff9486b43.tel.wav,True,,deepgram,default,आपकी हर महीने की किश्त चार हज़ार पांच सौ पचास रुपए होगी.,,,default,True,True,
20260906T133206Z,percentage_apr_01,percentage_apr,cardinal,apr_pct,SAMJHA-2026-001,baseline,21.1,आपके लोन की वार्षिक ब्याज दर 21.1% है।,evals/results/clips/baseline/b20c32dba34c.tel.wav,True,,sarvam,transcribe,आपके लोन की वार्षिक ब्याज दर 21.1% है।,verbatim,आपके लोन की वार्षिक ब्याज दर इक्कीस दशमलव एक प्रतिशत है,transcribe,True,True,
20260906T133206Z,percentage_apr_01,percentage_apr,cardinal,apr_pct,SAMJHA-2026-001,baseline,21.1,आपके लोन की वार्षिक ब्याज दर 21.1% है।,evals/results/clips/baseline/b20c32dba34c.tel.wav,True,,deepgram,default,आपके loan की वार्षिक ब्याज दर इक्कीस दशमलव एक प्रतिशत है.,,,default,True,True,
20260906T133206Z,percentage_apr_01,percentage_apr,cardinal,apr_pct,SAMJHA-2026-001,samjha,21.1,आपके लोन की वार्षिक ब्याज दर इक्कीस दशमलव एक प्रतिशत है।,evals/results/clips/samjha/0787094559ae.tel.wav,True,,sarvam,transcribe,आपके लोन की वार्षिक ब्याज दर 21.1% है।,verbatim,आपके लोन की वार्षिक ब्याज दर इक्कीस दशमलव एक प्रतिशत है,transcribe,True,True,
20260906T133206Z,percentage_apr_01,percentage_apr,cardinal,apr_pct,SAMJHA-2026-001,samjha,21.1,आपके लोन की वार्षिक ब्याज दर इक्कीस दशमलव एक प्रतिशत है।,evals/results/clips/samjha/0787094559ae.tel.wav,True,,deepgram,default,आपके loan की वार्षिक ब्याज दर इक्कीस दशमलव एक प्रतिशत है.,,,default,True,True,
20260906T133206Z,rupee_amount_01,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-001,baseline,125000,"आपके लोन की कुल स्वीकृत राशि ₹1,25,000 है।",evals/results/clips/baseline/e230a71cbf5e.tel.wav,True,,sarvam,transcribe,आपके लोन की कुल स्वीकृत राशि एक लाख पच्चीस हज़ार रुपये है।,verbatim,आपके लोन की कुल स्वीकृत राशि एक लाख पच्चीस हज़ार रुपये है,transcribe,True,True,
20260906T133206Z,rupee_amount_01,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-001,baseline,125000,"आपके लोन की कुल स्वीकृत राशि ₹1,25,000 है।",evals/results/clips/baseline/e230a71cbf5e.tel.wav,True,,deepgram,default,आपके loan की कुल स्वीकृति राशि एक लाख पच्चीस हज़ार रुपए है.,,,default,True,True,
20260906T133206Z,rupee_amount_01,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-001,samjha,125000,आपके लोन की कुल स्वीकृत राशि एक लाख पच्चीस हज़ार रुपए है।,evals/results/clips/samjha/d9643f173d7f.tel.wav,True,,sarvam,transcribe,आपके लोन की कुल स्वीकृत राशि एक लाख पच्चीस हज़ार रुपये है।,verbatim,आपके लोन की कुल स्वीकृत राशि एक लाख पच्चीस हज़ार रुपये है,transcribe,True,True,
20260906T133206Z,rupee_amount_01,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-001,samjha,125000,आपके लोन की कुल स्वीकृत राशि एक लाख पच्चीस हज़ार रुपए है।,evals/results/clips/samjha/d9643f173d7f.tel.wav,True,,deepgram,default,आपके loan की कुल secret राशि एक लाख पच्चीस हज़ार रुपए है.,,,default,True,True,
20260906T133206Z,tenure_months_01,tenure_months,cardinal,loan_term_months,SAMJHA-2026-001,baseline,36,इस लोन की अवधि 36 महीने है।,evals/results/clips/baseline/c2fd8bd0399b.tel.wav,True,,sarvam,transcribe,इस लोन की अवधि 36 महीने है।,verbatim,इस लोन की अवधि छत्तीस महीने है,transcribe,True,True,
20260906T133206Z,tenure_months_01,tenure_months,cardinal,loan_term_months,SAMJHA-2026-001,baseline,36,इस लोन की अवधि 36 महीने है।,evals/results/clips/baseline/c2fd8bd0399b.tel.wav,True,,deepgram,default,इस loan की अवधि छत्तीस महीने है.,,,default,True,True,
20260906T133206Z,tenure_months_01,tenure_months,cardinal,loan_term_months,SAMJHA-2026-001,samjha,36,"इस लोन की अवधि छत्तीस महीने, यानी तीन साल है।",evals/results/clips/samjha/ebf826118927.tel.wav,True,,sarvam,transcribe,इस लोन की अवधि 36 महीने यानी तीन साल है।,verbatim,इस लोन की अवधि छत्तीस महीने यानी तीन साल है,transcribe,True,True,
20260906T133206Z,tenure_months_01,tenure_months,cardinal,loan_term_months,SAMJHA-2026-001,samjha,36,"इस लोन की अवधि छत्तीस महीने, यानी तीन साल है।",evals/results/clips/samjha/ebf826118927.tel.wav,True,,deepgram,default,इस loan की अवधि छत्तीस महीने यानी तीन साल है.,,,default,True,True,
20260906T133206Z,account_identifier_02,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-001,baseline,30201045678900,कृपया अपना खाता नंबर 30201045678900 जाँच लीजिए।,evals/results/clips/baseline/5cc82a782f82.tel.wav,True,,sarvam,transcribe,"कृपया अपना खाता नंबर 302,001,00,56,78,900 जाँच लीजिए।",verbatim,कृपया अपना खाता नंबर तीन नील दो खरब एक अरब चार करोड़ छप्पन लाख अठहत्तर हज़ार नौ सौ जाँच लीजिए,,False,True,
20260906T133206Z,account_identifier_02,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-001,baseline,30201045678900,कृपया अपना खाता नंबर 30201045678900 जाँच लीजिए।,evals/results/clips/baseline/5cc82a782f82.tel.wav,True,,deepgram,default,कृपया अपना खाता number तीन चार करोड़ छप्पन लाख अठहत्तर हज़ार नौ सौ जांच लीजिए.,,,,False,True,
20260906T133206Z,account_identifier_02,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-001,samjha,30201045678900,कृपया अपना खाता नंबर तीन शून्य दो शून्य एक शून्य चार पाँच छः सात आठ नौ शून्य शून्य जाँच लीजिए।,evals/results/clips/samjha/0c11718c77e8.tel.wav,True,,sarvam,transcribe,कृपया अपना खाता नंबर 30201045678900 जाँच लीजिए।,verbatim,कृपया अपना खाता नंबर तीन शून्य दो शून्य एक शून्य चार पाँच छः सात आठ नौ शून्य शून्य जाँच लीजिए,transcribe,True,True,
20260906T133206Z,account_identifier_02,account_identifier,digit_by_digit,corpus (second identifier),SAMJHA-2026-001,samjha,30201045678900,कृपया अपना खाता नंबर तीन शून्य दो शून्य एक शून्य चार पाँच छः सात आठ नौ शून्य शून्य जाँच लीजिए।,evals/results/clips/samjha/0c11718c77e8.tel.wav,True,,deepgram,default,कृपया अपना खाता number तीन शून्य दो शून्य एक शून्य चार पांच छह सात आठ नौ शून्य शून्य जांच लीजिए.,,,default,True,True,
20260906T133206Z,date_deadline_02,date_deadline,cardinal,final EPI due,SAMJHA-2026-001,baseline,2029-03-15,भुगतान की अंतिम तिथि 15 मार्च 2029 है।,evals/results/clips/baseline/86fb66e97185.tel.wav,True,,sarvam,transcribe,भुगतान की अंतिम तिथि 15 मार्च 2029 है।,verbatim,भुगतान की अंतिम तिथि पंद्रह मार्च दो हज़ार उनतीस है,transcribe,True,True,
20260906T133206Z,date_deadline_02,date_deadline,cardinal,final EPI due,SAMJHA-2026-001,baseline,2029-03-15,भुगतान की अंतिम तिथि 15 मार्च 2029 है।,evals/results/clips/baseline/86fb66e97185.tel.wav,True,,deepgram,default,भुगतान की अंतिम तिथि पंद्रह March दो हज़ार उनतीस है.,,,default,True,True,
20260906T133206Z,date_deadline_02,date_deadline,cardinal,final EPI due,SAMJHA-2026-001,samjha,2029-03-15,भुगतान की अंतिम तिथि पंद्रह मार्च दो हज़ार उनतीस है।,evals/results/clips/samjha/bd1f33c0b63b.tel.wav,True,,sarvam,transcribe,भुगतान की अंतिम तिथि 15 मार्च 2029 है।,verbatim,भुगतान की अंतिम तिथि पंद्रह मार्च दो हज़ार उनतीस है,transcribe,True,True,
20260906T133206Z,date_deadline_02,date_deadline,cardinal,final EPI due,SAMJHA-2026-001,samjha,2029-03-15,भुगतान की अंतिम तिथि पंद्रह मार्च दो हज़ार उनतीस है।,evals/results/clips/samjha/bd1f33c0b63b.tel.wav,True,,deepgram,default,भुगतान की अंतिम तिथि पंद्रह March दो हज़ार उनतीस है.,,,default,True,True,
20260906T133206Z,emi_amount_02,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-001,baseline,2500,"मासिक किश्त ₹2,500 बनती है।",evals/results/clips/baseline/5dff3373912b.tel.wav,True,,sarvam,transcribe,"मासिक किश्त 2,500 रुपये बनती है।",verbatim,मासिक किश्त दो हज़ार पाँच सौ रुपये बनती है,transcribe,True,True,
20260906T133206Z,emi_amount_02,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-001,baseline,2500,"मासिक किश्त ₹2,500 बनती है।",evals/results/clips/baseline/5dff3373912b.tel.wav,True,,deepgram,default,मासिक किश्त दो हज़ार पांच सौ रुपए बनती है.,,,default,True,True,
20260906T133206Z,emi_amount_02,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-001,samjha,2500,मासिक किश्त दो हज़ार पाँच सौ रुपए बनती है।,evals/results/clips/samjha/8e3cbf14a58c.tel.wav,True,,sarvam,transcribe,"मासिक किश्त 2,500 रुपये बनती है।",verbatim,मासिक किश्त दो हज़ार पाँच सौ रुपये बनती है,transcribe,True,True,
20260906T133206Z,emi_amount_02,emi_amount,cardinal,fees[0].amount_inr,SAMJHA-2026-001,samjha,2500,मासिक किश्त दो हज़ार पाँच सौ रुपए बनती है।,evals/results/clips/samjha/8e3cbf14a58c.tel.wav,True,,deepgram,default,मासिक किश्त दो हज़ार पांच सौ रुपए बनती है.,,,default,True,True,
20260906T133206Z,percentage_apr_02,percentage_apr,cardinal,interest.pct,SAMJHA-2026-001,baseline,18.5,सालाना प्रतिशत दर यानी एपीआर 18.5% है।,evals/results/clips/baseline/0caa43c5c250.tel.wav,True,,sarvam,transcribe,सालाना प्रतिशत दर यानी ए पी आर 18.5 प्रतिशत है।,verbatim,सालाना प्रतिशत दर यानी ए पी आर अठारह दशमलव पाँच प्रतिशत है,transcribe,True,True,
20260906T133206Z,percentage_apr_02,percentage_apr,cardinal,interest.pct,SAMJHA-2026-001,baseline,18.5,सालाना प्रतिशत दर यानी एपीआर 18.5% है।,evals/results/clips/baseline/0caa43c5c250.tel.wav,True,,deepgram,default,सालाना प्रतिशत दर यानी APR अठारह. पांच प्रतिशत है.,,,default,True,True,
20260906T133206Z,percentage_apr_02,percentage_apr,cardinal,interest.pct,SAMJHA-2026-001,samjha,18.5,"सालाना प्रतिशत दर यानी एपीआर अट्ठारह दशमलव पाँच प्रतिशत, यानी साढ़े अट्ठारह प्रतिशत है।",evals/results/clips/samjha/b0d17b0f8208.tel.wav,True,,sarvam,transcribe,सालाना प्रतिशत दर यानी ए पी आर 18.5 प्रतिशत यानी साढ़े 18 प्रतिशत है।,verbatim,सालाना प्रतिशत दर यानी ए पी आर अठारह दशमलव पाँच प्रतिशत यानी साढ़े अठारह प्रतिशत है,transcribe,True,True,
20260906T133206Z,percentage_apr_02,percentage_apr,cardinal,interest.pct,SAMJHA-2026-001,samjha,18.5,"सालाना प्रतिशत दर यानी एपीआर अट्ठारह दशमलव पाँच प्रतिशत, यानी साढ़े अट्ठारह प्रतिशत है।",evals/results/clips/samjha/b0d17b0f8208.tel.wav,True,,deepgram,default,सालाना प्रतिशत दर यानी APR eighteen.5% यानी साढ़े अठारह प्रतिशत है.,,,default,True,True,
20260906T133206Z,rupee_amount_02,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-001,baseline,163800,"बैंक ने आपको ₹1,63,800 का ऋण मंज़ूर किया है।",evals/results/clips/baseline/f00701aeb083.tel.wav,True,,sarvam,transcribe,बैंक ने आपको एक लाख तिरसठ हज़ार आठ सौ रुपये का ऋण मंज़ूर किया है।,verbatim,बैंक ने आपको एक लाख तिरसठ हज़ार आठ सौ रुपये का ऋण मंज़ूर किया है,transcribe,True,True,
20260906T133206Z,rupee_amount_02,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-001,baseline,163800,"बैंक ने आपको ₹1,63,800 का ऋण मंज़ूर किया है।",evals/results/clips/baseline/f00701aeb083.tel.wav,True,,deepgram,default,Bank ने आपको एक लाख तिरसठ हज़ार आठ सौ रुपए का ऋण मंजूर किया है.,,,default,True,True,
20260906T133206Z,rupee_amount_02,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-001,samjha,163800,बैंक ने आपको एक लाख तिरेसठ हज़ार आठ सौ रुपए का ऋण मंज़ूर किया है।,evals/results/clips/samjha/1a9a0acda020.tel.wav,True,,sarvam,transcribe,बैंक ने आपको एक लाख तिरसठ हज़ार आठ सौ रुपये का ऋण मंज़ूर किया है।,verbatim,बैंक ने आपको एक लाख तिरसठ हज़ार आठ सौ रुपये का ऋण मंज़ूर किया है,transcribe,True,True,
20260906T133206Z,rupee_amount_02,rupee_amount,cardinal,total_repayment_inr,SAMJHA-2026-001,samjha,163800,बैंक ने आपको एक लाख तिरेसठ हज़ार आठ सौ रुपए का ऋण मंज़ूर किया है।,evals/results/clips/samjha/1a9a0acda020.tel.wav,True,,deepgram,default,Bank ने आपको एक लाख छियासठ हज़ार आठ सौ रुपए का ऋण मंजूर किया है.,,,,False,True,
20260906T133206Z,tenure_months_02,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-001,baseline,6,आपको यह ऋण 6 महीने में चुकाना है।,evals/results/clips/baseline/3f73cf6e8844.tel.wav,True,,sarvam,transcribe,आपको यह ऋण 6 महीने में चुकाना है।,verbatim,आपको यह ऋण छः महीने में चुकाना है,transcribe,True,True,
20260906T133206Z,tenure_months_02,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-001,baseline,6,आपको यह ऋण 6 महीने में चुकाना है।,evals/results/clips/baseline/3f73cf6e8844.tel.wav,True,,deepgram,default,आपको year end छह महीने में चुकाना है.,,,default,True,True,
20260906T133206Z,tenure_months_02,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-001,samjha,6,आपको यह ऋण छः महीने में चुकाना है।,evals/results/clips/samjha/1a3005b03eb5.tel.wav,True,,sarvam,transcribe,आपको यह ऋण छह महीने में चुकाना है।,verbatim,आपको ये ऋण छः महीने में चुकाना है,transcribe,True,True,
20260906T133206Z,tenure_months_02,tenure_months,cardinal,corpus (quoted alternate period),SAMJHA-2026-001,samjha,6,आपको यह ऋण छः महीने में चुकाना है।,evals/results/clips/samjha/1a3005b03eb5.tel.wav,True,,deepgram,default,आपको यह ऋण छह महीने में चुकाना है.,,,default,True,True,
20260906T133206Z,account_identifier_03,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-002,baseline,9157114007,आपका खाता नंबर 9157114007 है।,evals/results/clips/baseline/f331da3c19bc.tel.wav,True,,sarvam,transcribe,"आपका खाता नंबर 9,15,71,14,007 है।",verbatim,आपका खाता नंबर नौ अरब पंद्रह करोड़ इकहत्तर लाख चौदह हज़ार सात है,transcribe,True,False,
20260906T133206Z,account_identifier_03,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-002,baseline,9157114007,आपका खाता नंबर 9157114007 है।,evals/results/clips/baseline/f331da3c19bc.tel.wav,True,,deepgram,default,आपका खाता number नौ अरब पंद्रह करोड़ इकहत्तर लाख चौदह हज़ार सात है.,,,,False,True,
20260906T133206Z,account_identifier_03,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-002,samjha,9157114007,आपका खाता नंबर नौ एक पाँच सात एक एक चार शून्य शून्य सात है।,evals/results/clips/samjha/5a9131c4e7dd.tel.wav,True,,sarvam,transcribe,आपका खाता नंबर 9157114007 है।,verbatim,आपका खाता नंबर नौ एक पाँच सात एक एक चार शून्य शून्य सात है,transcribe,True,False,
20260906T133206Z,account_identifier_03,account_identifier,digit_by_digit,loan_account_no,SAMJHA-2026-002,samjha,9157114007,आपका खाता नंबर नौ एक पाँच सात एक एक चार शून्य शून्य सात है।,evals/results/clips/samjha/5a9131c4e7dd.tel.wav,True,,deepgram,default,आपका खाता number नौ एक पांच सात एक एक चार शून्य शून्य सात है.,,,default,True,True,
20260906T133206Z,date_deadline_03,date_deadline,cardinal,first EPI due,SAMJHA-2026-002,baseline,2026-05-01,अगली किश्त 1 मई 2026 को देय है।,evals/results/clips/baseline/27fd8d8dd90a.tel.wav,True,,sarvam,transcribe,अगली किश्त पहली मई 2026 को देय है।,verbatim,अगली किश्त पहली मई दो हज़ार छब्बीस को देय है,transcribe,True,False,
20260906T133206Z,date_deadline_03,date_deadline,cardinal,first EPI due,SAMJHA-2026-002,baseline,2026-05-01,अगली किश्त 1 मई 2026 को देय है।,evals/results/clips/baseline/27fd8d8dd90a.tel.wav,True,,deepgram,default,अगली किश्त पहली मई दो हज़ार छब्बीस को देय है.,,,default,True,True,
20260906T133206Z,date_deadline_03,date_deadline,cardinal,first EPI due,SAMJHA-2026-002,samjha,2026-05-01,अगली किश्त एक मई दो हज़ार छब्बीस को देय है।,evals/results/clips/samjha/1bc028b31cd3.tel.wav,True,,sarvam,transcribe,अगली किश्त 1 मई 2026 को देय है।,verbatim,अगली किश्त एक मई दो हज़ार छब्बीस को देय है,transcribe,True,False,
20260906T133206Z,date_deadline_03,date_deadline,cardinal,first EPI due,SAMJHA-2026-002,samjha,2026-05-01,अगली किश्त एक मई दो हज़ार छब्बीस को देय है।,evals/results/clips/samjha/1bc028b31cd3.tel.wav,True,,deepgram,default,अगली किश्त एक मई दो हज़ार छब्बीस को दे है.,,,default,True,True,
20260906T133206Z,emi_amount_03,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-002,baseline,3841,"आपकी ईएमआई ₹3,841 है।",evals/results/clips/baseline/e99066b3d107.tel.wav,True,,sarvam,transcribe,"आपकी ईएमआई 3,841 रुपये है।",verbatim,आपकी ई एम आई तीन हज़ार आठ सौ इकतालीस रुपये है,transcribe,True,False,
20260906T133206Z,emi_amount_03,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-002,baseline,3841,"आपकी ईएमआई ₹3,841 है।",evals/results/clips/baseline/e99066b3d107.tel.wav,True,,deepgram,default,आपकी EMI तीन हज़ार आठ सौ इकतालीस रुपए है.,,,default,True,True,
20260906T133206Z,emi_amount_03,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-002,samjha,3841,आपकी ईएमआई तीन हज़ार आठ सौ इकतालीस रुपए है।,evals/results/clips/samjha/3518f5ae7de8.tel.wav,True,,sarvam,transcribe,"आपकी ईएमआई 3,841 रुपये है।",verbatim,आपकी ई एम आई तीन हज़ार आठ सौ इकतालीस रुपये है,transcribe,True,False,
20260906T133206Z,emi_amount_03,emi_amount,cardinal,instalments.epi_amount_inr,SAMJHA-2026-002,samjha,3841,आपकी ईएमआई तीन हज़ार आठ सौ इकतालीस रुपए है।,evals/results/clips/samjha/3518f5ae7de8.tel.wav,True,,deepgram,default,आपकी EMI तीन हज़ार आठ सौ इकतालीस रुपए है.,,,default,True,True,
20260906T133206Z,percentage_apr_03,percentage_apr,cardinal,apr_pct,SAMJHA-2026-002,baseline,16.06,इस ऋण पर ब्याज दर 16.06% रहेगी।,evals/results/clips/baseline/241d675a321c.tel.wav,True,,sarvam,transcribe,इस ऋण पर ब्याज दर 16.06 प्रतिशत रहेगी।,verbatim,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छह प्रतिशत रहेगी,transcribe,True,False,
20260906T133206Z,percentage_apr_03,percentage_apr,cardinal,apr_pct,SAMJHA-2026-002,baseline,16.06,इस ऋण पर ब्याज दर 16.06% रहेगी।,evals/results/clips/baseline/241d675a321c.tel.wav,True,,deepgram,default,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छह प्रतिशत रहेगी.,,,default,True,True,
20260906T133206Z,percentage_apr_03,percentage_apr,cardinal,apr_pct,SAMJHA-2026-002,samjha,16.06,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छः प्रतिशत रहेगी।,evals/results/clips/samjha/b5a48fa8eac2.tel.wav,True,,sarvam,transcribe,इस ऋण पर ब्याज दर 16.06 प्रतिशत रहेगी।,verbatim,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छः प्रतिशत रहेगी,transcribe,True,False,
20260906T133206Z,percentage_apr_03,percentage_apr,cardinal,apr_pct,SAMJHA-2026-002,samjha,16.06,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छः प्रतिशत रहेगी।,evals/results/clips/samjha/b5a48fa8eac2.tel.wav,True,,deepgram,default,इस ऋण पर ब्याज दर सोलह दशमलव शून्य छह प्रतिशत रहेगी.,,,default,True,True,
20260906T133206Z,rupee_amount_03,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-002,baseline,80000,"आपके खाते में ₹80,000 जमा किए जाएँगे।",evals/results/clips/baseline/d85af2ab6d6a.tel.wav,True,,sarvam,transcribe,"आपके खाते में 80,000 रुपये जमा किए जाएंगे।",verbatim,आपके खाते में अस्सी हज़ार रुपये जमा किए जाएंगे,transcribe,True,False,
20260906T133206Z,rupee_amount_03,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-002,baseline,80000,"आपके खाते में ₹80,000 जमा किए जाएँगे।",evals/results/clips/baseline/d85af2ab6d6a.tel.wav,True,,deepgram,default,आपके खाते में अस्सी हज़ार रुपए जमा किए जाएंगे.,,,default,True,True,
20260906T133206Z,rupee_amount_03,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-002,samjha,80000,आपके खाते में अस्सी हज़ार रुपए जमा किए जाएँगे।,evals/results/clips/samjha/eed1958aae61.tel.wav,True,,sarvam,transcribe,"आपके खाते में 80,000 रुपये जमा किए जाएंगे।",verbatim,आपके खाते में अस्सी हज़ार रुपये जमा किए जाएंगे,transcribe,True,False,
20260906T133206Z,rupee_amount_03,rupee_amount,cardinal,sanctioned_amount_inr,SAMJHA-2026-002,samjha,80000,आपके खाते में अस्सी हज़ार रुपए जमा किए जाएँगे।,evals/results/clips/samjha/eed1958aae61.tel.wav,True,,deepgram,default,आपके खाते में अस्सी हज़ार रुपए जमा किए जाएंगे.,,,default,True,True,
20260906T133206Z,tenure_months_03,tenure_months,cardinal,loan_term_months,SAMJHA-2026-002,baseline,24,ऋण की मियाद 24 महीने तय की गई है।,evals/results/clips/baseline/7027e6c4672d.tel.wav,True,,sarvam,transcribe,ऋण की मियाद 24 महीने तय की गई है।,verbatim,ऋण की मियाद चौबीस महीने तय की गई है,transcribe,True,False,
20260906T133206Z,tenure_months_03,tenure_months,cardinal,loan_term_months,SAMJHA-2026-002,baseline,24,ऋण की मियाद 24 महीने तय की गई है।,evals/results/clips/baseline/7027e6c4672d.tel.wav,True,,deepgram,default,Rin की मियाद चौबीस महीने तय की गई है.,,,default,True,True,
